id,sentences,label
1033,to je potvrdio i drugi krug u kojem se nastavila tijesna i neizvjesna izborna utrka u kojoj je grabar kitarović nakon početnog vodstva josipovića odnijela pobjedu,1
1034,pokazalo se da je u kampanji bio presudan svaki glas,1
1035,grabar kitarović u drugom je krugu prema neslužbenim rezultatima u ponoć osvojila 5043 posto ili 1101018 glasova dok je josipović ostao na 4957 posto ili 1082158 osvojenih glasova,1
1036,kolinda grabar kitarović i u dijaspori uvjerljivo vodi te ima 87 posto glasova naspram 13 posto za ivu josipovića,1
1037,prema obrađenim rezultatima do 2040 sati očekivane su pobjede josipovića i kolinde,0
1038,varaždin zagreb i rijeku osvojio je josipović dok je split osijek i zadar osvojila kolinda,1
1039,u prvom krugu u zadru je pobijedio ivo josipović no čini se da su se hdzovci mobilizirali jer je sada u vodstvu kolinda,1
1040,veći broj glasova josipović je dobio samo u sedam županija i gradu zagrebu,0
1041,županije koje su sklonije josipoviću su istarska primorskogoranska krapinskozagorska varaždinska međimurska koprivničkokriževačka i bjelovarskobilogorska,0
1042,najuvjerljiviju pobjedu josipović je odnio u istarskoj županiji gdje je prema trenutnim rezultatima skupio 7964 posto glasova,1
1043,jednako impresivan rezultat josipović je osvojio i u međimurskoj županiji gdje je za njega glasalo 7260 posto birača,1
1044,grabar kitarović najbolje je prošla u ličkosenjskoj županiji gdje je prema trenutnim rezultatima skupila 6792 posto glasova,1
1045,drugi najbolji rezultat grabar kitarović ostvarila je u splitskodalmatinskoj županiji gdje je skupila 6031 posto glasova,0
1046,vrisak i pljesak prolomili su se dvoranom u hrvatskom novinarskom domu,1
1047,skandira se ivo ivo,0
1048,objavljeni su tada naime prvi neslužbeni rezultati dipa koji daju prednost josipoviću i to za 524 posto,1
1049,zadržimo taj trend,0
1050,zadržimo,0
1051,hvala biračima rekla je tamara obradović mazal jedna od šefica kampanje ive josipovića,0
1052,još je prerano za slavlje vjerujem anketama i volio bih da su ovaj put pogriješile,0
1053,imali smo ovakav trend i u prvome krugu da se prvo obradjuju nama sklonije sredine bit će tijesno sumnjam da će biti ovolika razlika rekao je ministar arsen bauk za index dodajući da će trebati čekati do kraja večeri,1
1054,no nakon što se rezultat preokrenuo drugačija atmosfera,1
1055,očekujem da josipović večeras ponovno preokrene rekao je za index ministar lorencin,1
1056,dok ne bude konačno sve prebrojano čekamo brojevi se mijenjaju iz minute u minutu građani istre skoro su plebiscitarno podržali regionalizaciju decentralizaciju to je u velikoj mjeri bio dodatni motiv da glasaju za josipovića rekao je boris miletić,0
1057,atmosfera je splasnula nakon objave prvih službenih rezultata,1
1058,netko je uzvicima hrvatska hrvatska pokušao podignuti atmosferu no brzo su utihnuli,1
1059,kada je kolinda prešla u vodstvo ponovno su hdzovci postali euforični,0
1060,uzvikuju pobjedapobjeda,0
1061,članovi jednog tamburaškog sastava iz slavonskog broda sjeli su u automobil nakon što su čuli prve rezultate te su krenuli za zagreb,0
1062,ma ovo je gotovo oni se mogu samo spakirati pobijedili smo čuje se u stožeru,1
1063,prvo je sdpovac jovanović popljuvao rekonstrukciju vlade kazavši da su ivo sanader i vrh hdza najveća prevara hrvatskih građana u ovom desetljeću a zatim su hdzovci sazvali konferenciju za medije na kojoj su tražili da jovanović iz moralnih razloga podnese ostavku,1
1064,jovanović im nije ostao dužan te je danas na prijemu srpskog narodnog vijeća kazao novinarima kako je sve što su bačić kalmeta i milinović jučer govorili otužno gadljivo i razočaravajuće,1
1065,jovanović tvrdi kako oni pokušavaju svojim lažima i neistinama blatiti časne i poštene ljude te da bi umjesto toga trebali podnijeti odgovornost za korupcijsku pljačku koja se dogodila u hacu,1
1066,to se sve dogodilo u organizaciji vrha hdza kojemu oni pripadaju,1
1067,bilo bi pošteno od njih da održe konferenciju za medije na kojoj će povući sve laži koje su o meni izrekli,1
1068,sve što su rekli o meni je laž i sve piše u mojoj imovinskoj kartici rekao je jovanović,0
1069,pozvao je milinovića da objavi sve o radu upravnog vijeća kbca rijeka u kojemu je i jovanović te dodao kako će se doživotno povući iz politike ukoliko milinović nađe bilo kakvu spornu odluku,1
1070,bilo bi dobro da ljudi iz vrha hdza za dobrobit svih građana hrvatske odu na dulje vrijeme u mirovinu  i to netko u zatvor a netko u oporbu kazao je jovanović te odbacio i optužbe da kao predsjednik nacionalnog vijeća za praćenje korupcije blokira istrage prema svojim sdpovcima,1
1071,to su smiješne optužbe,0
1072,moj je posao samo da nadzirem rad tih organa ne moguz utjecati na ništa zaključio je željko jovanović,1
1073,kakvo je zdravstveno stanje stevea jobsa glavno je pitanje nakon sinoćnje večere američkog predsjednika barracka obame s najjačim igračima silicijske doline na kojoj se pojavio i iscrpljeni osnivač applea,1
1074,večera je trajala dva sata bila je potpuno zatvorena za medije a još zatvoreniji bili su izvještaji iz bijele kuće,1
1075,diskutiralo se o predsjednikovim prijedlozima za istraživanje i razvoj tehnologije u velikim kompanijama,0
1076,cilj je da u pet godina udvostruče izvoz i zaposle milijune novih amerikanaca priopćio je glasnogovornik bijele kuće jay carney,0
1077,američki mediji grozničavo pokušavaju doznati o čemu su razgovarali obama i jobs nakon što je the national enquirer objavio fotografije iscrpljenog jobsa kako izlazi iz bolnice u kojoj se liječi od raka gušterače,0
1078,iako američki tabloidi nisu ni približno brutalni kao britanski odmah su angažirali liječnike za analizu fotografija i ustanovili da jobsu preostaje još šest tjedana života,0
1079,licitiranje s jobsovim danima na životu razbjesnilo je milijune njegovih poštovatelja koji ga smatraju najvećim tehnološkim genijem današnjice i vjeruju da će prebroditi tešku bolest,1
1080,inače obama je na večeri okupio američku tehnološku elitu koja zajedno vrijedi kao hrvatski proračun u narednih nekoliko stotina godina,0
1081,društvo su mu pravili mark zuckerberg šef oraclea larry ellison dick costolo iz twittera kao i vodeći ljudi iz googlea yahooa cisco systemsa i još nekih tvrtki prenosi san francisco chronicle,0
1082,jadranka kosor na summitu europskih pučana u dvorcu bochout u meiseu kod bruxellesa susrela se s kolegama iz europe od kojih je kako kaže dobila veliku potporu za hrvatske vanjskopolitičke ciljeve,0
1083,posebno je istaknula potporu koju joj je borut pahor dao za zatvaranje još tri poglavlja u pregovorima s eu na idućoj međuvladinoj konferenciji,0
1084,pahor me uvjerio da imamo snažnu potporu u sloveniji da u utorak zatvorima sva tri poglavlja u pristupnim pregovorima kazala je kosor,0
1085,to uključuje i poglavlje koje se tiče okoliša a za koje se nagađalo da će slovenija zavlačiti,0
1086,kosor je dobila podršku i od predsjednika europske pučke stranke wilfrieda martensa,0
1087,premijerka kosor radi odličan posao rekao je martens i naglasio da će hrvatska postati 28 članica europske unije te da će braniti stajališta eppa unutar vijeća europe,0
1088,kosor je martensu zahvalila na potpori i obećala da će hrvatska podupirati europski put svojih susjeda,1
1089,toyota koju je u zadnjih godinu dana pogodio opoziv preko 10 milijuna vozila jučer je najavila kako će otvoriti centar za istraživanje sigurnosti u kojemu će raditi sa sveučilištima bolnicama i vladinim agencijama kako bi smanjila broj stradalih u automobilskim nesrećama u sadu,0
1090,zajedničko istraživanje će tražiti načine jačanja sigurnosti i uključivat će vozilo vozače i prometno okruženje piše u toyotinu priopćenju,0
1091,početna područja uključivat će smanjivanje rizika ometenosti vozača što je sve češći razlog nesreća kao i traženje zaštite za najugroženije u prometu – djecu starije osobe i tinejdžera rekli su iz toyote navodeći kako te tri grupe stradaju u 30 posto nesreća,0
1092,predsjednik toyote akio toyoda rekao je da će novi centar raditi s vodećim sjevernoameričkim sveučilištima i drugim partnerima na projektima koji će pomoći cijeloj automobilskoj industriji,0
1093,naša investicija će podržavati zajednička istraživanja rekao je,0
1094,toyota je od kraja 2009 godine povukla preko 10 milijuna vozila diljem svijeta zbog sigurnosnih problema a platila je i rekordno visoku kaznu od 164 milijuna dolara vladi dok se očekuje da bi račun u privatnim tužbama mogao iznositi i nekoliko milijardi,1
1095,miroslav piplica je predsjednik hdza austrije,0
1096,također predsjednik je udruge veterana i dragovoljaca domovinskog rata iz iseljeništva a obnaša i dužnost predsjednika hrvatskoaustrijske koordinacije za kulturu i sport,0
1097,miroslav piplica uz sve to vrši dužnost savjetnika vlade za hrvate izvan republike hrvatske,0
1098,miroslav piplica zvani škorpion utjecajna je ličnost u hrvatskoj zajednici u austriji,0
1099,ako je suditi po njegovim fotografijama s poznatim osobama iz svijeta politike i estrade utjecajan je i u hrvatskoj,0
1100,miroslav piplica često na društvenim mrežama ističe svoje domoljublje i svoju predanost radu za bolje sutra za sve hrvate,1
1101,kako one u matičnoj domovini tako i one u inozemstvu,0
1102,miroslav piplica organizira hrvatske balove u beču na kojima ulaznica iznosi 65 eura po osobi,0
1103,sudjeluje u organizaciji koncerata marka perkovića thompsona bez znanja austrijskih vlasti,0
1104,pohodi bleiburg,0
1105,miroslav piplica često posjećuje hdzove priredbe u hrvatskoj objavljuje galerije fotografija iz šatora u savskoj 66 i organizira akcije prikupljanja novca,0
1106,zajedno s predsjednikom udruge hrvatskih branitelja iz domovinskog rata 91,0
1107,i osuđenim bludnikom mladenom pavkovićem pripremio je knjigu tekstova o osuđenom ratnom zločincu i osobnom prijatelju dariju kordiću pod imenom dario kordić  da se ne zaboravi,0
1108,miroslav piplica čije ime namjerno stalno ponavljamo jer je važno da se ovog čovjeka upamti organizirao je i prikupljanje novca za obnovu vukovarskog vodotornja,0
1109,ali taj prikupljeni novac njegova zajednica nikad nije došao na mjesto kojem je namijenjen  u vukovar,0
1110,10 lipnja 2016 godine zajednica hrvata beč održala je najavljenu humanitarnu večeru u menzi wiedner hauptstrasse,0
1111,humanitarna večer pod nazivom večer za vukovar organizirana je kako bi prikupili donacije za obnovu vukovarskog vodotornja,0
1112,kako su naveli u pozivu na večeru skupljeni novac trebao je poslužiti za muzej vidikovac i 1520 novih radnih mjesta,0
1113,u molbi da podrže ovaj važan projekt svi koji žele sudjelovati u organizaciji zamoljeni su da se jave izvjesnom fra slavku ili miroslavu piplici,0
1114,17 dana poslije miroslav piplica oglasio se na svom facebook profilu,0
1115,objavio je kako su napravili detaljni obračun humanitarne večeri i akcije za obnovu vukovarskog vodotornja,0
1116,hrvati iz beča na humanitarnoj večeri sakupili smo 9328 eura ili 69960 kuna znači 70 tisuća kuna napisao je u objavi i zahvalio se svima koji su sudjelovali u ovoj akciji,0
1117,no vukovar nikad nije vidio taj novac od austrijskohrvatske zajednice,1
1118,index je kontaktirao ured gradonačelnika grada vukovara,0
1119,potvrdili su nam lucićeve riječi i valjanost dokumenta,0
1120,rekli su kako nikad nisu zaprimili navedeni iznos od austrijskohrvatske zajednice za kulturu i šport,0
1121,lucić je frustriran i bijesan,0
1122,kaže nam kako ne može i ne želi trpjeti da ljudi kao što je miroslav piplica predstavljaju hrvate u inozemstvu,0
1123,ne želi da ga se poistovjećuje s takvim ljudima,0
1124,na naš upit želi li izaći s imenom i prezimenom u javnost rekao nam je da se nije bojao u ratu te da se neće bojati ni sada,0
1125,na upit je li kontaktirao miroslava piplicu rekao nam je da ne želi kontaktirati takvog čovjeka ali nam je proslijedio transkript razgovora koji zorno pokazuje komunikacijske vještine savjetnika vlade za hrvate izvan republike hrvatske,1
1126,index je razgovarao i s miroslavom piplicom,0
1127,on tvrdi da novac uplaćen ali ne kroz zajednicu nego kroz nekoliko privatnih računa,0
1128,na naš upit o kojim se računima radi i zašto je novac uplaćen preko privatnih računa rekao nam je kako zajednica nije imala novca te da ćemo sve saznati  u ponedjeljak,0
1129,index je u kontaktu sa zoranom lucićem časnikom i dragovoljcem domovinskog rata,0
1130,lucić je dobio potvrdu od grada vukovara kako do danas taj novac nije uplaćen vukovaru,0
1131,u službenom odgovoru luciću navodi se kako grad vukovar do današnjeg dana nije zaprimio uplatu austrijskohrvatske zajednice za kulturu i šport u iznosu od 9328 eura za obnovu vodotornja,0
1132,dodali su kako u studenom 2016 godine grad vukovar zaprimio je uplatu od nogometnog kluba sk crovienna ali ni iznos ni naziv institucije ne odgovaraju navedenim podacima,0
1133,predstavnici europske unije i bosne i hercegovine potpisali su u četvrtak memorandum o razumijevanju kojim se toj zemlji omogućava uzimanje zajma za makrofinancijsku pomoć u iznosu od 250 milijuna eura za ublažavanje krize nastale zbog epidemije koronavirusa,1
1134,zajam će biti isplaćen u dvije tranše po 125 milijuna eura,0
1135,prvi dio zajma očekuje se nakon stupanja na snagu memoranduma i pratećeg sporazuma o kreditnoj liniji,0
1136,bih je dulje vrijeme pregovarala o zajmu jer su morale biti ispoštovane sve unutarnje procedure kao i mehanizam koordinacije složenog sustava vlasti tijekom odlučivanja,1
1137,zamjenik predsjedatelja vijeća ministara bih i ministar financija i riznice bih vjekoslav bevanda izjavio je kako je cilj makrofinancijske pomoći europske unije ublažavanje posljedica krize izazvane pandemijom virusa covid19,0
